,address,checkins,city,country,created,icon,latitude,longitude,title,type,updated
1584,Ложевая 132,1,Тула,Россия,2010-08-02 09:40:23,https://vk.com/images/places/restaraunt.png,54.197868,37.655616,Престиж,Ресторан,2014-01-09 17:49:57
1585,наб. канала Грибоедова 49,4,Санкт-Петербург,Россия,2010-08-02 09:40:23,https://vk.com/images/places/restaraunt.png,59.930331,30.317979,У каменного моста,Ресторан,2013-11-07 21:02:35
1586,аллея Поликарпова 2,0,Санкт-Петербург,Россия,2010-08-02 09:40:23,https://vk.com/images/places/restaraunt.png,60.006192,30.295153,Три корочки,Ресторан,2011-05-16 06:44:27
1587,Смоленский б-р 3К5,2,Москва,Россия,2010-08-02 09:40:23,https://vk.com/images/places/restaraunt.png,55.739645,37.583886,Великий султан,Ресторан,2012-11-30 16:10:05
1588,Ломоносова 3,2,Санкт-Петербург,Россия,2010-08-02 09:40:23,https://vk.com/images/places/restaraunt.png,59.928433,30.333673,Lastega,Ресторан,2012-12-08 18:44:15
1589,Восстания 34К15,1,Санкт-Петербург,Россия,2010-08-02 09:40:23,https://vk.com/images/places/restaraunt.png,59.940605,30.360056,У Хохлушки,Ресторан,2014-07-10 18:49:47
1590,Невский просп. 172,1,Санкт-Петербург,Россия,2010-08-02 09:40:23,https://vk.com/images/places/restaraunt.png,59.926066,30.379244,У Сергея,Ресторан,2011-11-26 19:25:30
1591,Благодатная 12,0,Санкт-Петербург,Россия,2010-08-02 09:40:23,https://vk.com/images/places/restaraunt.png,59.876201,30.30817,Сытый водитель,Ресторан,2011-09-13 07:26:16
1592,1-й Конной Армии 46,6,Ростов-на-Дону,Россия,2010-08-02 09:40:23,https://vk.com/images/places/restaraunt.png,47.259121,39.772092,Теннисный клуб,Ресторан,2016-03-13 17:48:35
1593,М.Гнездниковский пер. 7К1,2,Москва,Россия,2010-08-02 09:40:23,https://vk.com/images/places/restaraunt.png,55.762348,37.605418,Дель Мар,Ресторан,2013-06-09 06:13:05
1594,Новинский б-р 31,5,Москва,Россия,2010-08-02 09:40:23,https://vk.com/images/places/restaraunt.png,55.757759,37.582601,Doucet X.O.,Ресторан,2013-07-24 13:22:38
1595,Никитский б-р 25,5,Москва,Россия,2010-08-02 09:40:23,https://vk.com/images/places/restaraunt.png,55.756903,37.598097,Антрекот,Ресторан,2014-05-04 18:26:28
1596,Алексеевская 6,6,Нижний Новгород,Россия,2010-08-02 09:40:23,https://vk.com/images/places/restaraunt.png,56.3251,44.006004,Дель Пара,Ресторан,2014-10-04 12:10:41
1597,Трефолева 25,0,Ярославль,Россия,2010-08-02 09:40:23,https://vk.com/images/places/restaraunt.png,57.626443,39.886348,Юрта,Ресторан,
1598,Университетский пер. 9,8,Нижний Новгород,Россия,2010-08-02 09:40:23,https://vk.com/images/places/restaraunt.png,56.31901,43.996051,Аквариум,Ресторан,2015-01-11 12:47:30
1599,Ленина 8,7,Санкт-Петербург,Россия,2010-08-02 09:40:23,https://vk.com/images/places/restaraunt.png,59.957106,30.355053,Кафе-бар,Ресторан,2014-07-04 18:03:53
1600,наб. реки Карповки 5,1,Санкт-Петербург,Россия,2010-08-02 09:40:23,https://vk.com/images/places/restaraunt.png,59.968421,30.316317,Атлантида,Ресторан,2014-01-12 08:28:16
1601,Садовая 49,2,Санкт-Петербург,Россия,2010-08-02 09:40:23,https://vk.com/images/places/restaraunt.png,59.924727,30.312535,Арка,Ресторан,2013-10-11 13:07:15
1602,пл. Карла Маркса 28К2,6,Ростов-на-Дону,Россия,2010-08-02 09:40:23,https://vk.com/images/places/restaraunt.png,47.231838,39.761114,Золотой колос,Ресторан,2016-03-01 15:49:45
1603,Фадеева 189,14,Краснодар,Россия,2010-08-02 09:40:23,https://vk.com/images/places/restaraunt.png,45.017882,39.098319,Атон,Ресторан,2017-02-09 00:25:15
1604,Грибоедова 25,2,Екатеринбург,Россия,2010-08-02 09:40:23,https://vk.com/images/places/restaraunt.png,56.751623,60.692534,5:0,Ресторан,2015-09-06 17:55:20
1605,Б.Спасская 29,17,Москва,Россия,2010-08-02 09:40:23,https://vk.com/images/places/restaraunt.png,55.776391,37.643659,Апрель,Ресторан,2016-12-29 17:51:50
1606,Средний просп. В.О. 6,83,Санкт-Петербург,Россия,2010-08-02 09:40:23,https://vk.com/images/places/restaraunt.png,59.945626,30.28793,Mama Roma,Ресторан,2017-03-08 16:04:58
1607,Красностуденческий пр. 2,2,Москва,Россия,2010-08-02 09:40:23,https://vk.com/images/places/restaraunt.png,55.82579,37.567482,Ell,Ресторан,2015-05-19 20:29:28
1608,Хорошевское ш. 25К1,110,Москва,Россия,2010-08-02 09:40:23,https://vk.com/images/places/restaraunt.png,55.777094,37.527004,Тайский слон,Ресторан,2016-06-05 15:03:50
1609,Славянская пл. 2,51,Москва,Россия,2010-08-02 09:40:23,https://vk.com/images/places/restaraunt.png,55.75357,37.635098,Prado Cafe,Ресторан,2016-07-11 20:55:33
1610,Б. 1/3 ,3,Москва,Россия,2010-08-02 09:40:23,https://vk.com/images/places/restaraunt.png,55.747414,37.645205,Ля Гурме,Ресторан,2014-02-23 16:59:09
1611,Ленина 65,14,Уфа,Россия,2010-08-02 09:40:23,https://vk.com/images/places/restaraunt.png,54.737309,55.952538,Веселый Роджер,Ресторан,2017-03-12 19:01:54
1612,Малый просп. В.О. 48К2,21,Санкт-Петербург,Россия,2010-08-02 09:40:23,https://vk.com/images/places/restaraunt.png,59.943106,30.262463,Розарио,Ресторан,2015-10-17 16:53:25
1613,просп. Большевиков 17,62,Санкт-Петербург,Россия,2010-08-02 09:40:23,https://vk.com/images/places/restaraunt.png,59.908601,30.479613,Васаби,Ресторан,2017-03-15 13:15:18
1614,Б.Покровская 60,10,Нижний Новгород,Россия,2010-08-02 09:40:23,https://vk.com/images/places/restaraunt.png,56.312055,43.989709,Choco Latte,Ресторан,2016-01-29 22:56:08
1615,Индустриальный просп. 10К1,21,Санкт-Петербург,Россия,2010-08-02 09:40:23,https://vk.com/images/places/restaraunt.png,59.939609,30.475499,Васаби,Ресторан,2017-03-04 19:58:32
1616,Советская 12,1,Нижний Новгород,Россия,2010-08-02 09:40:23,https://vk.com/images/places/restaraunt.png,56.262152,43.74296,Центральный,Ресторан,2015-12-15 06:26:21
1617,Нестерова 5,1,Нижний Новгород,Россия,2010-08-02 09:40:23,https://vk.com/images/places/restaraunt.png,56.327521,44.016434,Столовая Водной академии,Ресторан,2013-12-03 05:58:14
1618,Открытое ш. 5К14,15,Москва,Россия,2010-08-02 09:40:23,https://vk.com/images/places/restaraunt.png,55.81473,37.731847,Городок,Ресторан,2014-07-03 12:45:27
1619,Б.Филевская 35,6,Москва,Россия,2010-08-02 09:40:23,https://vk.com/images/places/restaraunt.png,55.743026,37.481496,Витязь,Ресторан,2014-07-24 17:09:12
1620,Конюшковская 32,24,Москва,Россия,2010-08-02 09:40:23,https://vk.com/images/places/restaraunt.png,55.759724,37.578846,Простые вещи,Ресторан,2017-03-10 20:25:09
1621,пл. Чернышевского 11,0,Санкт-Петербург,Россия,2010-08-02 09:40:23,https://vk.com/images/places/restaraunt.png,59.868315,30.315212,Золотое яблоко,Ресторан,2017-03-09 11:55:19
1622,Кузнечный пер. 19К21,1,Санкт-Петербург,Россия,2010-08-02 09:40:23,https://vk.com/images/places/restaraunt.png,59.926088,30.356589,Портос,Ресторан,2012-07-28 08:25:07
1623,Приморское ш. ,10,Зеленогорск,Россия,2010-08-02 09:40:23,https://vk.com/images/places/restaraunt.png,60.084931,29.956192,Шелест,Ресторан,2016-08-14 16:08:35
1624,Московская 75,0,Ростов-на-Дону,Россия,2010-08-02 09:40:23,https://vk.com/images/places/restaraunt.png,47.219379,39.717115,Бухарин,Ресторан,
1625,Коминтерна 105,2,Нижний Новгород,Россия,2010-08-02 09:40:23,https://vk.com/images/places/restaraunt.png,56.347799,43.870934,Pizza Sole Mio,Ресторан,2015-01-12 19:26:27
1626,Уральская 104,9,Краснодар,Россия,2010-08-02 09:40:23,https://vk.com/images/places/restaraunt.png,45.03419,39.052883,Любо-кафе,Ресторан,2016-06-04 18:17:31
1627,Ворошиловский просп. 17,0,Ростов-на-Дону,Россия,2010-08-02 09:40:23,https://vk.com/images/places/restaraunt.png,47.217733,39.719918,Содержание,Ресторан,2011-10-07 14:46:17
1628,Кировоградская 14,4,Москва,Россия,2010-08-02 09:40:23,https://vk.com/images/places/restaraunt.png,55.622629,37.605966,Ростик`с,Ресторан,2015-07-28 12:31:35
1629,Первомайская ул. 94К1,11,Москва,Россия,2010-08-02 09:40:23,https://vk.com/images/places/restaraunt.png,55.79309,37.808725,Великий султан на Первомайской,Ресторан,2013-09-07 18:36:14
1630,Таганская 1К2,45,Москва,Россия,2010-08-02 09:40:23,https://vk.com/images/places/restaraunt.png,55.741571,37.656478,Планета суши,Ресторан,2016-12-22 17:58:00
1631,Новодевичий пр. 4,43,Москва,Россия,2010-08-02 09:40:23,https://vk.com/images/places/restaraunt.png,55.728986,37.55867,У Пиросмани,Ресторан,2017-03-12 10:52:57
1632,Профсоюзная 12,25,Москва,Россия,2010-08-02 09:40:23,https://vk.com/images/places/restaraunt.png,55.685437,37.570123,Крепери де Пари,Ресторан,2016-12-29 18:06:56
1633,Рождественка 6К9,0,Москва,Россия,2010-08-02 09:40:23,https://vk.com/images/places/restaraunt.png,55.760859,37.623834,Пиццерия,Ресторан,2011-02-10 14:12:55
1634,Театральный пр. 3К3,29,Москва,Россия,2010-08-02 09:40:23,https://vk.com/images/places/restaraunt.png,55.759993,37.622603,Серебряный век,Ресторан,2017-02-25 22:55:54
1635,Мира 15К12,2,Мытищи,Россия,2010-08-02 09:40:23,https://vk.com/images/places/restaraunt.png,55.912799,37.731847,Сардоникс,Ресторан,2012-10-20 19:39:12
1636,Ветошный пер 5К4,3,Москва,Россия,2010-08-02 09:40:23,https://vk.com/images/places/restaraunt.png,55.755753,37.620824,Пирушка,Ресторан,2013-07-14 23:45:32
1637,1-я Пролетарская ,6,Мытищи,Россия,2010-08-02 09:40:23,https://vk.com/images/places/restaraunt.png,55.921228,37.766567,Старый город,Ресторан,2016-01-23 21:07:44
1638,Соляной пер. 14,0,Санкт-Петербург,Россия,2010-08-02 09:40:23,https://vk.com/images/places/restaraunt.png,59.94321,30.341955,Частный ресторан,Ресторан,2012-11-18 14:53:46
1639,Б.Серпуховская ,0,Подольск,Россия,2010-08-02 09:40:23,https://vk.com/images/places/restaraunt.png,55.432771,37.548905,Паллада,Ресторан,
1640,Миклухо-Маклая 18К1,3,Москва,Россия,2010-08-02 09:40:23,https://vk.com/images/places/restaraunt.png,55.645649,37.517931,Страна восходящего солнца,Ресторан,2017-02-25 11:33:14
1641,Сибирская 8,7,Пермь,Россия,2010-08-02 09:40:23,https://vk.com/images/places/restaraunt.png,58.012825,56.247562,Kazamia,Ресторан,2015-09-29 10:02:00
1642,Петропавловская 185,2,Пермь,Россия,2010-08-02 09:40:23,https://vk.com/images/places/restaraunt.png,58.00849,56.241077,Ударник,Ресторан,2017-01-21 07:41:40
1643,Уральская 67,6,Екатеринбург,Россия,2010-08-02 09:40:23,https://vk.com/images/places/restaraunt.png,56.85496,60.636192,Феллини,Ресторан,2014-04-25 20:42:14
1644,Некрасова 1К38,15,Санкт-Петербург,Россия,2010-08-02 09:40:23,https://vk.com/images/places/restaraunt.png,59.938743,30.349079,Караван-сарай,Ресторан,2017-01-15 16:46:36
1645,Короленко ,18,Казань,Россия,2010-08-02 09:40:23,https://vk.com/images/places/restaraunt.png,55.831448,49.101015,Тимерхан,Ресторан,2017-02-20 13:49:41
1646,Баумана 54,6,Казань,Россия,2010-08-02 09:40:23,https://vk.com/images/places/restaraunt.png,55.790626,49.114535,Coffee Inn,Ресторан,2014-05-23 15:56:45
1647,Жуковского 45,2,Санкт-Петербург,Россия,2010-08-02 09:40:23,https://vk.com/images/places/restaraunt.png,59.935308,30.358331,Путь к коммунизму,Ресторан,2015-05-15 12:18:58
1648,просп. Карла Маркса 82,2,Ставрополь,Россия,2010-08-02 09:40:23,https://vk.com/images/places/restaraunt.png,45.046673,41.978381,Карамель,Ресторан,2016-12-14 20:36:10
1649,Шеболдаева ,2,Ставрополь,Россия,2010-08-02 09:40:23,https://vk.com/images/places/restaraunt.png,45.058587,41.930052,Krombacher,Ресторан,2016-04-20 17:48:49
1650,Шаумяна 96,0,Ростов-на-Дону,Россия,2010-08-02 09:40:23,https://vk.com/images/places/restaraunt.png,47.220756,39.715785,Apsara,Ресторан,2010-08-04 19:37:49
